,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
29,123.2109985352,124.5,119.5709991455,121.9899978638,0.0,1363204702.75,2013-05-19T23:59:59.999Z,Bitcoin,2013-05-19
30,122.5,123.6210021973,120.1200027466,122.0,0.0,1363709900.0,2013-05-20T23:59:59.999Z,Bitcoin,2013-05-20
31,3.3148500919,3.3233399391,3.1500499249,3.1817600727,0.0,56682748.951,2013-05-20T23:59:59.999Z,Litecoin,2013-05-20
32,3.1932599545,3.2159700394,3.0409100056,3.0867500305,0.0,55073034.1595,2013-05-21T23:59:59.999Z,Litecoin,2013-05-21
33,122.0199966431,123.0,121.2099990845,122.8799972534,0.0,1374013440.0,2013-05-21T23:59:59.999Z,Bitcoin,2013-05-21
34,3.0919098854,3.1352899075,3.0311899185,3.120759964,0.0,55766901.417,2013-05-22T23:59:59.999Z,Litecoin,2013-05-22
35,122.8899993896,124.0009994507,122.0,123.888999939,0.0,1385778992.85,2013-05-22T23:59:59.999Z,Bitcoin,2013-05-22
36,123.8000030518,126.9339981079,123.0999984741,126.6999969482,0.0,1417769832.5,2013-05-23T23:59:59.999Z,Bitcoin,2013-05-23
37,3.1185200214,3.1864600182,3.0907900333,3.181440115,0.0,56949220.3738,2013-05-23T23:59:59.999Z,Litecoin,2013-05-23
38,3.1701300144,3.1854999065,3.0365800858,3.1794800758,0.0,57017468.5839,2013-05-24T23:59:59.999Z,Litecoin,2013-05-24
39,126.3000030518,133.8500061035,125.71900177,133.1999969482,0.0,1491070770.0,2013-05-24T23:59:59.999Z,Bitcoin,2013-05-24
40,3.1877501011,3.1954500675,3.05479002,3.1186900139,0.0,56026342.7178,2013-05-25T23:59:59.999Z,Litecoin,2013-05-25
41,133.1000061035,133.2189941406,128.8999938965,131.9799957275,0.0,1477958233.0,2013-05-25T23:59:59.999Z,Bitcoin,2013-05-25
42,131.9859924316,136.0,130.6150054932,133.4799957275,0.0,1495293015.0,2013-05-26T23:59:59.999Z,Bitcoin,2013-05-26
43,3.1241099834,3.3273899555,3.0873000622,3.2488999367,0.0,58457958.0306,2013-05-26T23:59:59.999Z,Litecoin,2013-05-26
44,133.5,135.4649963379,124.6999969482,129.7449951172,0.0,1454029509.62,2013-05-27T23:59:59.999Z,Bitcoin,2013-05-27
45,3.230700016,3.2617800236,3.0189900398,3.1009099483,0.0,55882131.6956,2013-05-27T23:59:59.999Z,Litecoin,2013-05-27
46,129.7700042725,130.5800018311,125.5999984741,129.0,0.0,1446189975.0,2013-05-28T23:59:59.999Z,Bitcoin,2013-05-28
47,3.1027998924,3.1300001144,3.0194199085,3.0921299458,0.0,55813731.901,2013-05-28T23:59:59.999Z,Litecoin,2013-05-28
48,129.0,132.5899963379,127.6620025635,132.3000030518,0.0,1483734577.5,2013-05-29T23:59:59.999Z,Bitcoin,2013-05-29
49,3.0921299458,3.1232700348,3.019659996,3.0958199501,0.0,55971818.8193,2013-05-29T23:59:59.999Z,Litecoin,2013-05-29
50,3.0774600506,3.0927801132,2.8841700554,2.9713900089,0.0,53812627.6331,2013-05-30T23:59:59.999Z,Litecoin,2013-05-30
51,132.25,132.25,127.0,128.7989959717,0.0,1445053940.55,2013-05-30T23:59:59.999Z,Bitcoin,2013-05-30
52,128.7989959717,129.8999938965,126.4000015259,129.0,0.0,1447870200.0,2013-05-31T23:59:59.999Z,Bitcoin,2013-05-31
53,2.9713900089,2.98822999,2.6888198853,2.9566800594,0.0,53635813.2007,2013-05-31T23:59:59.999Z,Litecoin,2013-05-31
54,2.9421401024,2.9745600224,2.8027000427,2.826499939,0.0,51354548.481,2013-06-01T23:59:59.999Z,Litecoin,2013-06-01
55,128.8150024414,129.7799987793,127.1989974976,129.3000030518,0.0,1451916165.0,2013-06-01T23:59:59.999Z,Bitcoin,2013-06-01
56,129.3000030518,129.3999938965,115.0500030518,122.2919998169,0.0,1373837499.9,2013-06-02T23:59:59.999Z,Bitcoin,2013-06-02
57,2.8277900219,2.8637700081,2.5587100983,2.7271199226,0.0,49625822.6165,2013-06-02T23:59:59.999Z,Litecoin,2013-06-02
58,2.7305300236,2.7546100616,2.6134600639,2.7255599499,0.0,49674159.5702,2013-06-03T23:59:59.999Z,Litecoin,2013-06-03
59,122.5,122.5,116.0,122.2220001221,0.0,1373708057.9,2013-06-03T23:59:59.999Z,Bitcoin,2013-06-03
60,2.7033100128,2.8956899643,2.7033100128,2.8667299747,0.0,52324427.4459,2013-06-04T23:59:59.999Z,Litecoin,2013-06-04
61,120.7369995117,123.8399963379,119.0999984741,121.4199981689,0.0,1365337545.0,2013-06-04T23:59:59.999Z,Bitcoin,2013-06-04
62,2.867470026,2.9854099751,2.8113400936,2.8624300957,0.0,52331672.3172,2013-06-05T23:59:59.999Z,Litecoin,2013-06-05
63,121.4000015259,123.46900177,119.8990020752,121.6500015259,0.0,1368486468.75,2013-06-05T23:59:59.999Z,Bitcoin,2013-06-05
64,121.9000015259,123.0999984741,117.25,118.0,0.0,1327960200.0,2013-06-06T23:59:59.999Z,Bitcoin,2013-06-06
65,2.8768401146,2.9064600468,2.744820118,2.7541201115,0.0,50432630.2205,2013-06-06T23:59:59.999Z,Litecoin,2013-06-06
66,118.9700012207,119.0,106.4199981689,111.5,0.0,1255258637.5,2013-06-07T23:59:59.999Z,Bitcoin,2013-06-07
67,2.7791399956,2.7936799526,2.5115098953,2.602410078,0.0,47740050.7751,2013-06-07T23:59:59.999Z,Litecoin,2013-06-07
68,111.0,111.4150009155,107.3000030518,108.3000030518,0.0,1219717920.0,2013-06-08T23:59:59.999Z,Bitcoin,2013-06-08
69,2.6040599346,2.6574800014,2.5362100601,2.5623800755,0.0,47088867.5095,2013-06-08T23:59:59.999Z,Litecoin,2013-06-08
70,2.5527300835,2.5878798962,2.0726699829,2.382999897,0.0,43858290.482,2013-06-09T23:59:59.999Z,Litecoin,2013-06-09
71,107.891998291,108.9899978638,88.5,100.0,0.0,1126642500.0,2013-06-09T23:59:59.999Z,Bitcoin,2013-06-09
72,2.3843801022,2.5802900791,2.2612400055,2.4875299931,0.0,45853396.6991,2013-06-10T23:59:59.999Z,Litecoin,2013-06-10
73,100.43699646,110.1009979248,95.0019989014,106.3499984741,0.0,1198638945.0,2013-06-10T23:59:59.999Z,Bitcoin,2013-06-10
74,2.4928400517,2.4988698959,2.1810200214,2.3979799747,0.0,44270317.3619,2013-06-11T23:59:59.999Z,Litecoin,2013-06-11
75,106.3499984741,109.5999984741,104.0,108.9000015259,0.0,1227874725.0,2013-06-11T23:59:59.999Z,Bitcoin,2013-06-11
76,2.4121699333,2.4542200565,2.3080101013,2.3847100735,0.0,44101286.2173,2013-06-12T23:59:59.999Z,Litecoin,2013-06-12
77,109.0,111.7870025635,106.7340011597,108.1500015259,0.0,1219969852.5,2013-06-12T23:59:59.999Z,Bitcoin,2013-06-12
78,2.3985099792,2.4862799644,2.2276799679,2.2703199387,0.0,42056097.8573,2013-06-13T23:59:59.999Z,Litecoin,2013-06-13
79,108.7760009766,110.3000030518,100.5299987793,104.0,0.0,1173637400.0,2013-06-13T23:59:59.999Z,Bitcoin,2013-06-13
80,2.2692101002,2.2887399197,2.0899999142,2.1345500946,0.0,39610212.5232,2013-06-14T23:59:59.999Z,Litecoin,2013-06-14
81,103.9489974976,104.6999969482,98.0,99.9788970947,0.0,1128709292.08,2013-06-14T23:59:59.999Z,Bitcoin,2013-06-14
82,2.138999939,2.2084701061,2.0486900806,2.1057500839,0.0,39124632.848,2013-06-15T23:59:59.999Z,Litecoin,2013-06-15
83,100.0,103.6999969482,98.0,99.9880981445,0.0,1129245603.78,2013-06-15T23:59:59.999Z,Bitcoin,2013-06-15
84,2.0858199596,2.1502199173,2.017070055,2.1295099258,0.0,39617093.1315,2013-06-16T23:59:59.999Z,Litecoin,2013-06-16
85,99.8000030518,101.5999984741,98.9466018677,99.5100021362,0.0,1124306271.75,2013-06-16T23:59:59.999Z,Bitcoin,2013-06-16
86,2.1388599873,2.2889900208,2.0923700333,2.2780799866,0.0,42440639.5123,2013-06-17T23:59:59.999Z,Litecoin,2013-06-17
87,99.9000015259,102.2099990845,99.0,101.6999969482,0.0,1149418485.0,2013-06-17T23:59:59.999Z,Bitcoin,2013-06-17
88,2.2816400528,2.3739800453,2.1879301071,2.3101699352,0.0,43109745.0852,2013-06-18T23:59:59.999Z,Litecoin,2013-06-18
89,101.9499969482,111.111000061,101.0329971313,107.4000015259,0.0,1214216070.0,2013-06-18T23:59:59.999Z,Bitcoin,2013-06-18
90,2.30479002,2.3388299942,2.251830101,2.30031991,0.0,43008862.2093,2013-06-19T23:59:59.999Z,Litecoin,2013-06-19
91,107.0500030518,110.2249984741,105.7549972534,108.25,0.0,1224193837.5,2013-06-19T23:59:59.999Z,Bitcoin,2013-06-19
92,108.2509994507,114.3000030518,107.5,110.1500015259,0.0,1246104920.0,2013-06-20T23:59:59.999Z,Bitcoin,2013-06-20
93,2.2981700897,2.4003000259,2.2682299614,2.2867100239,0.0,42832831.4988,2013-06-20T23:59:59.999Z,Litecoin,2013-06-20
94,2.3259599209,2.8667099476,2.2656800747,2.8667099476,0.0,53781211.0928,2013-06-21T23:59:59.999Z,Litecoin,2013-06-21
95,111.2900009155,114.9899978638,107.6849975586,109.5,0.0,1239214237.5,2013-06-21T23:59:59.999Z,Bitcoin,2013-06-21
96,2.8634300232,3.5843200684,2.6644699574,2.9240999222,0.0,54938148.7014,2013-06-22T23:59:59.999Z,Litecoin,2013-06-22
97,109.5,109.9560012817,107.513999939,108.3000030518,0.0,1226110327.5,2013-06-22T23:59:59.999Z,Bitcoin,2013-06-22
98,2.8975999355,3.3371999264,2.895430088,3.1171700954,0.0,58663905.0007,2013-06-23T23:59:59.999Z,Litecoin,2013-06-23
99,108.1999969482,108.8000030518,106.2340011597,107.5999984741,0.0,1218626490.0,2013-06-23T23:59:59.999Z,Bitcoin,2013-06-23
100,3.1345000267,3.1482000351,2.7050800323,2.8745799065,0.0,54188144.1623,2013-06-24T23:59:59.999Z,Litecoin,2013-06-24
101,107.9000015259,108.3339996338,100.9800033569,102.7369995117,0.0,1163935725.67,2013-06-24T23:59:59.999Z,Bitcoin,2013-06-24
102,102.0899963379,106.4700012207,101.0100021362,103.9499969482,0.0,1178086140.0,2013-06-25T23:59:59.999Z,Bitcoin,2013-06-25
103,2.8483099937,2.9070999622,2.7709100246,2.8232800961,0.0,53299726.2651,2013-06-25T23:59:59.999Z,Litecoin,2013-06-25
104,2.8064200878,2.9468998909,2.7548298836,2.8599998951,0.0,54085900.44,2013-06-26T23:59:59.999Z,Litecoin,2013-06-26
105,103.3290023804,105.4889984131,102.7919998169,104.0,0.0,1179105200.0,2013-06-26T23:59:59.999Z,Bitcoin,2013-06-26
106,2.8808000088,3.0318300724,2.8391399384,3.0197799206,0.0,57201137.8061,2013-06-27T23:59:59.999Z,Litecoin,2013-06-27
107,104.0,104.0,101.0999984741,101.43699646,0.0,1150468022.9,2013-06-27T23:59:59.999Z,Bitcoin,2013-06-27
108,101.7369995117,101.7369995117,92.3330001831,94.6492004395,0.0,1073887456.97,2013-06-28T23:59:59.999Z,Bitcoin,2013-06-28
109,3.036839962,3.036839962,2.6675000191,2.7476699352,0.0,52128119.3132,2013-06-28T23:59:59.999Z,Litecoin,2013-06-28
110,94.6600036621,99.9899978638,93.0,94.9940032959,0.0,1078198523.95,2013-06-29T23:59:59.999Z,Bitcoin,2013-06-29
111,2.7612299919,2.9277100563,2.7028000355,2.7947199345,0.0,53106258.7709,2013-06-29T23:59:59.999Z,Litecoin,2013-06-29
112,2.7882199287,3.0017399788,2.76541996,2.9805400372,0.0,56721476.4462,2013-06-30T23:59:59.999Z,Litecoin,2013-06-30
113,94.9990005493,98.1222991943,94.2222976685,96.6139984131,0.0,1096957771.35,2013-06-30T23:59:59.999Z,Bitcoin,2013-06-30
114,97.5100021362,97.6649017334,86.297203064,88.0500030518,0.0,1000065296.25,2013-07-01T23:59:59.999Z,Bitcoin,2013-07-01
115,3.0091600418,3.3044600487,2.8755700588,2.9487900734,0.0,56208962.1382,2013-07-01T23:59:59.999Z,Litecoin,2013-07-01
116,2.94968009,3.0341899395,2.8063700199,2.8347198963,0.0,54124595.9229,2013-07-02T23:59:59.999Z,Litecoin,2013-07-02
117,88.0500030518,92.3000030518,87.5100021362,90.1340026855,0.0,1024082227.85,2013-07-02T23:59:59.999Z,Bitcoin,2013-07-02
118,2.8468499184,3.0277500153,2.6094300747,2.6150898933,0.0,50009684.0754,2013-07-03T23:59:59.999Z,Litecoin,2013-07-03
119,90.4049987793,90.9812011719,76.9792022705,77.5299987793,0.0,881233115.5,2013-07-03T23:59:59.999Z,Bitcoin,2013-07-03
120,78.8899993896,83.1050033569,72.0,80.5258026123,0.0,915618608.9,2013-07-04T23:59:59.999Z,Bitcoin,2013-07-04
121,2.6751599312,2.776540041,2.4933600426,2.7258000374,0.0,52211619.5832,2013-07-04T23:59:59.999Z,Litecoin,2013-07-04
122,79.9899978638,80.0,65.5260009766,68.4309997559,0.0,778411178.875,2013-07-05T23:59:59.999Z,Bitcoin,2013-07-05
123,2.7068600655,2.7207999229,2.3314199448,2.4313499928,0.0,46634396.8329,2013-07-05T23:59:59.999Z,Litecoin,2013-07-05
124,2.423019886,2.6212000847,2.3654301167,2.5166299343,0.0,48334783.341,2013-07-06T23:59:59.999Z,Litecoin,2013-07-06
125,68.5049972534,75.0,66.8199996948,70.2772979736,0.0,799741618.54,2013-07-06T23:59:59.999Z,Bitcoin,2013-07-06
126,2.4577798843,2.6588199139,2.3842799664,2.6566100121,0.0,51099903.9764,2013-07-07T23:59:59.999Z,Litecoin,2013-07-07
127,68.7490005493,74.5610961914,66.6200027466,74.5610961914,0.0,848838978.923,2013-07-07T23:59:59.999Z,Bitcoin,2013-07-07
128,76.5,80.0,72.5999984741,76.5159988403,0.0,871457940.1,2013-07-08T23:59:59.999Z,Bitcoin,2013-07-08
129,2.7111599445,2.7434999943,2.4945399761,2.6092000008,0.0,50274076.0368,2013-07-08T23:59:59.999Z,Litecoin,2013-07-08
130,2.5847599506,2.6490499973,2.4809100628,2.6129601002,0.0,50428048.0838,2013-07-09T23:59:59.999Z,Litecoin,2013-07-09
131,76.0,78.3000030518,72.5199966431,76.6940002441,0.0,873841849.25,2013-07-09T23:59:59.999Z,Bitcoin,2013-07-09
132,2.6092500687,2.8139200211,2.5831799507,2.8110198975,0.0,54334216.8241,2013-07-10T23:59:59.999Z,Litecoin,2013-07-10
133,76.7200012207,87.0,76.1999969482,86.7600021362,0.0,988957719.0,2013-07-10T23:59:59.999Z,Bitcoin,2013-07-10
134,88.0,90.2799987793,85.0799026489,88.9800033569,0.0,1014650062.5,2013-07-11T23:59:59.999Z,Bitcoin,2013-07-11
135,2.8371200562,2.8720200062,2.6443099976,2.726350069,0.0,52775603.6654,2013-07-11T23:59:59.999Z,Litecoin,2013-07-11
136,2.7227599621,2.9099199772,2.6963999271,2.7891299725,0.0,54066041.098,2013-07-12T23:59:59.999Z,Litecoin,2013-07-12
137,88.9789962769,104.0,88.1660003662,93.5949020386,0.0,1067634684.43,2013-07-12T23:59:59.999Z,Bitcoin,2013-07-12
138,93.9898986816,98.25,88.0622024536,98.1339035034,0.0,1119796119.51,2013-07-13T23:59:59.999Z,Bitcoin,2013-07-13
139,2.8074800968,2.9082000256,2.6700000763,2.8998599052,0.0,56290498.9964,2013-07-13T23:59:59.999Z,Litecoin,2013-07-13
140,98.6999969482,98.6999969482,92.8600006104,94.6912994385,0.0,1080917760.48,2013-07-14T23:59:59.999Z,Bitcoin,2013-07-14
141,2.9284300804,2.9701199532,2.779239893,2.9079699516,0.0,56527604.2664,2013-07-14T23:59:59.999Z,Litecoin,2013-07-14
142,2.8736701012,3.0569999218,2.8530299664,2.9825100899,0.0,58072016.7635,2013-07-15T23:59:59.999Z,Litecoin,2013-07-15
143,93.6050033569,101.9000015259,93.1100006104,98.4001998901,0.0,1123658943.86,2013-07-15T23:59:59.999Z,Bitcoin,2013-07-15
144,2.9993400574,3.1765899658,2.9549899101,3.0989398956,0.0,60436315.0108,2013-07-16T23:59:59.999Z,Litecoin,2013-07-16
145,98.890296936,99.8622970581,96.1416015625,97.4507980347,0.0,1113217032.45,2013-07-16T23:59:59.999Z,Bitcoin,2013-07-16
146,96.7099990845,99.9700012207,96.1800003052,98.5,0.0,1125658000.0,2013-07-17T23:59:59.999Z,Bitcoin,2013-07-17
147,3.0763499737,3.1697499752,3.0614900589,3.1451098919,0.0,61435018.7654,2013-07-17T23:59:59.999Z,Litecoin,2013-07-17
148,98.5,98.8000030518,86.1999969482,90.5800018311,0.0,1035512824.5,2013-07-18T23:59:59.999Z,Bitcoin,2013-07-18
149,3.1451098919,3.1451098919,2.7627100945,2.8867800236,0.0,56474377.3651,2013-07-18T23:59:59.999Z,Litecoin,2013-07-18
150,2.8812999725,3.0466799736,2.8017001152,2.9623401165,0.0,58031067.5134,2013-07-19T23:59:59.999Z,Litecoin,2013-07-19
151,90.068901062,95.2001037598,87.8000030518,92.1699981689,0.0,1054083771.0,2013-07-19T23:59:59.999Z,Bitcoin,2013-07-19
152,92.0,93.0999984741,89.2711029053,89.3900985718,0.0,1022707664.6,2013-07-20T23:59:59.999Z,Bitcoin,2013-07-20
153,2.9623999596,3.0062000751,2.8595900536,2.8595900536,0.0,56010514.8094,2013-07-20T23:59:59.999Z,Litecoin,2013-07-20
154,89.8214035034,91.9499969482,88.0,90.7573013306,0.0,1038798980.07,2013-07-21T23:59:59.999Z,Bitcoin,2013-07-21
155,2.8742799759,2.9462900162,2.8098399639,2.9160299301,0.0,57115999.6711,2013-07-21T23:59:59.999Z,Litecoin,2013-07-21
156,91.9980010986,91.9980010986,90.0754013062,91.6100006104,0.0,1048939080.5,2013-07-22T23:59:59.999Z,Bitcoin,2013-07-22
157,2.9457800388,2.9536499977,2.8596899509,2.8875501156,0.0,56798841.9377,2013-07-22T23:59:59.999Z,Litecoin,2013-07-22
158,2.8872299194,3.0110800266,2.876529932,2.9881100655,0.0,58868020.0349,2013-07-23T23:59:59.999Z,Litecoin,2013-07-23
159,91.5999984741,96.8192977905,91.5999984741,95.5585021973,0.0,1094484057.67,2013-07-23T23:59:59.999Z,Bitcoin,2013-07-23
160,95.5585021973,95.9899978638,93.0,94.5100021362,0.0,1082848325.0,2013-07-24T23:59:59.999Z,Bitcoin,2013-07-24
161,2.9881100655,2.9934899807,2.8844799995,2.9430398941,0.0,58069428.3162,2013-07-24T23:59:59.999Z,Litecoin,2013-07-24
162,2.9485599995,3.0172300339,2.9209799767,2.9748299122,0.0,58778565.2829,2013-07-25T23:59:59.999Z,Litecoin,2013-07-25
163,94.5049972534,97.3300018311,93.8656997681,96.9000015259,0.0,1110587857.5,2013-07-25T23:59:59.999Z,Bitcoin,2013-07-25
164,2.9831500053,2.9854800701,2.8338699341,2.9026899338,0.0,57442580.5667,2013-07-26T23:59:59.999Z,Litecoin,2013-07-26
165,96.9499969482,97.4691009521,96.0,96.0202026367,0.0,1100902799.57,2013-07-26T23:59:59.999Z,Bitcoin,2013-07-26
166,96.0201034546,96.9950027466,93.0,94.1159973145,0.0,1079491696.8,2013-07-27T23:59:59.999Z,Bitcoin,2013-07-27
167,2.8969299793,2.9350700378,2.8367199898,2.8799500465,0.0,57069607.591,2013-07-27T23:59:59.999Z,Litecoin,2013-07-27
168,94.4000015259,100.577003479,94.0,99.7559967041,0.0,1144602837.9,2013-07-28T23:59:59.999Z,Bitcoin,2013-07-28
169,2.8848600388,3.026129961,2.8406898975,2.9777901173,0.0,59091800.7622,2013-07-28T23:59:59.999Z,Litecoin,2013-07-28
170,2.9432799816,3.0406999588,2.9425001144,2.9631400108,0.0,58881977.2472,2013-07-29T23:59:59.999Z,Litecoin,2013-07-29
171,98.5999984741,102.5,98.4550018311,101.1999969482,0.0,1161619140.0,2013-07-29T23:59:59.999Z,Bitcoin,2013-07-29
172,101.4889984131,107.9899978638,100.4700012207,107.9899978638,0.0,1240092366.0,2013-07-30T23:59:59.999Z,Bitcoin,2013-07-30
173,2.9726099968,2.9958300591,2.8838000298,2.9859199524,0.0,59418106.0256,2013-07-30T23:59:59.999Z,Litecoin,2013-07-30
174,3.0010099411,3.0277199745,2.8430399895,2.8686800003,0.0,57156383.5504,2013-07-31T23:59:59.999Z,Litecoin,2013-07-31
175,107.9499969482,111.34400177,103.8799972534,106.0899963379,0.0,1218777833.5,2013-07-31T23:59:59.999Z,Bitcoin,2013-07-31
176,2.8741099834,3.0056800842,2.8534700871,2.9099199772,0.0,58053718.7776,2013-08-01T23:59:59.999Z,Litecoin,2013-08-01
177,106.2129974365,108.0,103.0110015869,104.0,0.0,1195225200.0,2013-08-01T23:59:59.999Z,Bitcoin,2013-08-01
178,104.8560028076,108.0,101.2109985352,104.5009994507,0.0,1201487184.88,2013-08-02T23:59:59.999Z,Bitcoin,2013-08-02
179,2.9422500134,2.9667599201,2.8174300194,2.8434700966,0.0,56807213.3111,2013-08-02T23:59:59.999Z,Litecoin,2013-08-02
180,104.5009994507,105.7799987793,102.0019989014,104.0049972534,0.0,1196226508.12,2013-08-03T23:59:59.999Z,Bitcoin,2013-08-03
181,2.8424301147,3.1154301167,2.811850071,2.9641399384,0.0,59302600.4552,2013-08-03T23:59:59.999Z,Litecoin,2013-08-03
182,104.9499969482,105.9499969482,103.5230026245,105.1439971924,0.0,1209797378.4,2013-08-04T23:59:59.999Z,Bitcoin,2013-08-04
183,0.00587383983657,0.00592694990337,0.00587383983657,0.00588183989748,0.0,45983576.8942,2013-08-04T23:59:59.999Z,XRP,2013-08-04
184,3.0110199451,3.0452699661,2.9371500015,3.0092101097,0.0,60288258.4818,2013-08-04T23:59:59.999Z,Litecoin,2013-08-04
185,105.1200027466,107.7699966431,105.0,106.2200012207,0.0,1222677176.0,2013-08-05T23:59:59.999Z,Bitcoin,2013-08-05
186,2.9990699291,3.0341899395,2.821199894,2.8307600021,0.0,56805936.6088,2013-08-05T23:59:59.999Z,Litecoin,2013-08-05
187,0.00587478000671,0.00597984017804,0.0056126601994,0.0056126601994,0.0,43879157.32,2013-08-05T23:59:59.999Z,XRP,2013-08-05
188,2.8440899849,2.9007999897,2.7855501175,2.8238799572,0.0,56751177.4944,2013-08-06T23:59:59.999Z,Litecoin,2013-08-06
189,106.7200012207,107.3820037842,105.5569992065,106.75,0.0,1229098150.0,2013-08-06T23:59:59.999Z,Bitcoin,2013-08-06
190,0.00563676003367,0.00566102005541,0.0046286098659,0.00468041980639,0.0,36591007.7403,2013-08-06T23:59:59.999Z,XRP,2013-08-06
191,0.00466922996566,0.00468201981857,0.00433260994032,0.00441731978208,0.0,34534120.936,2013-08-07T23:59:59.999Z,XRP,2013-08-07
192,2.8216099739,2.8216099739,2.6988399029,2.7557399273,0.0,55465963.9482,2013-08-07T23:59:59.999Z,Litecoin,2013-08-07
193,106.75,106.75,106.75,106.75,0.0,1229098150.0,2013-08-07T23:59:59.999Z,Bitcoin,2013-08-07
194,2.7536199093,2.8084499836,2.6657099724,2.7047801018,0.0,54519249.6914,2013-08-08T23:59:59.999Z,Litecoin,2013-08-08
195,0.00439665000886,0.00442402996123,0.00417528999969,0.0042541702278,0.0,33258632.2164,2013-08-08T23:59:59.999Z,XRP,2013-08-08
196,106.75,106.75,101.2600021362,103.0,0.0,1187105900.0,2013-08-08T23:59:59.999Z,Bitcoin,2013-08-08
197,0.00425725011155,0.00436668004841,0.00425268011168,0.00429111998528,0.0,33547503.2442,2013-08-09T23:59:59.999Z,XRP,2013-08-09
198,103.0699996948,105.75,101.9349975586,102.8000030518,0.0,1185307130.0,2013-08-09T23:59:59.999Z,Bitcoin,2013-08-09
